date,C-A100,C-A107,C-A108,C-A109,C-A11,C-A110,C-A111,C-A112,C-A113,C-A115,C-A117,C-A119,C-A12,C-A120,C-A121,C-A122,C-A123,C-A124,C-A125,C-A126,C-A127,C-A128,C-A129,C-A13,C-A130,C-A132,C-A133,C-A134,C-A135,C-A136,C-A137,C-A139,C-A14,C-A140,C-A141,C-A142,C-A144,C-A146,C-A147,C-A148,C-A15,C-A151,C-A155,C-A156,C-A16,C-A160,C-A163,C-A164,C-A166,C-A167,C-A168,C-A169,C-A17,C-A170,C-A171,C-A172,C-A173,C-A174,C-A175,C-A176,C-A177,C-A178,C-A179,C-A18,C-A181,C-A183,C-A184,C-A185,C-A187,C-A189,C-A191,C-A192,C-A193,C-A194,C-A195,C-A196,C-A197,C-A198,C-A199,C-A2,C-A20,C-A204,C-A206,C-A207,C-A208,C-A21,C-A210,C-A211,C-A212,C-A213,C-A214,C-A215,C-A216,C-A218,C-A22,C-A220,C-A221,C-A223,C-A225,C-A227,C-A228,C-A232,C-A235,C-A236,C-A237,C-A238,C-A239,C-A241,C-A242,C-A244,C-A248,C-A249,C-A25,C-A250,C-A251,C-A252,C-A254,C-A255,C-A256,C-A257,C-A258,C-A259,C-A26,C-A260,C-A261,C-A266,C-A27,C-A270,C-A271,C-A272,C-A273,C-A274,C-A277,C-A279,C-A28,C-A280,C-A282,C-A283,C-A284,C-A286,C-A287,C-A288,C-A289,C-A290,C-A294,C-A299,C-A3,C-A300,C-A302,C-A303,C-A304,C-A305,C-A308,C-A309,C-A31,C-A310,C-A312,C-A313,C-A316,C-A317,C-A318,C-A319,C-A32,C-A321,C-A322,C-A324,C-A328,C-A329,C-A35,C-A36,C-A37,C-A38,C-A39,C-A40,C-A41,C-A44,C-A46,C-A47,C-A49,C-A51,C-A52,C-A54,C-A55,C-A56,C-A57,C-A59,C-A6,C-A61,C-A62,C-A63,C-A64,C-A65,C-A67,C-A68,C-A69,C-A7,C-A70,C-A73,C-A74,C-A76,C-A77,C-A78,C-A79,C-A8,C-A80,C-A81,C-A83,C-A84,C-A85,C-A86,C-A89,C-A9,C-A90,C-A93,C-A96,C-A98,C-A99
3/20/2013 0:00,6,80,2,10,18,16,6,3,10,5,6,5,23,14,1,2,11,40,6,10,7,8,8,23,12,8,10,12,15,26,10,6,20,10,10,5,10,6,16,8,40,12,20,12,6,5,13,2,6,16,16,0,13,10,14,20,14,16,15,28,16,10,7,7,9,10,6,13,13,18,26,10,40,12,7,20,20,10,18,7,90,10,2,6,10,80,10,6,15,13,13,16,16,12,15,5,2,33,14,6,12,10,16,25,25,10,8,20,16,10,4,3,16,9,10,5,8,7,14,6,2,22,1,3,6,12,4,3,3,8,3,6,2,6,16,6,28,16,8,7,10,4,10,6,13,8,10,3,12,6,12,10,50,3,26,8,10,6,3,10,6,16,23,10,14,10,3,3,20,30,6,6,20,1,8,11,20,23,3,45,8,60,16,4,10,26,20,12,26,3,12,8,20,10,15,16,10,40,11,14,17,10,6,0,16,9,12,14,10,9,10,6,4,10,10,14,10
3/21/2013 0:00,8,50,2,10,18,16,7,3,10,5,6,5,23,14,1,2,11,40,6,10,7,8,8,23,12,8,10,12,25,26,10,6,20,10,10,5,10,6,16,23,20,12,20,8,8,5,13,2,6,16,16,0,13,30,14,23,16,16,40,26,16,10,7,7,9,13,6,13,13,33,26,33,15,12,7,40,15,10,18,7,50,10,2,6,10,45,10,6,13,13,13,16,18,12,35,5,2,33,14,6,12,10,8,30,35,10,10,20,16,10,4,3,16,9,10,5,8,7,14,10,3,2,1,3,6,8,4,3,3,8,3,6,2,6,16,6,33,16,10,7,10,4,10,6,13,8,10,3,12,16,30,10,40,3,26,8,10,6,3,10,6,16,23,10,14,10,3,3,20,20,6,6,23,6,8,11,20,23,3,40,8,30,16,4,10,26,20,12,26,3,12,8,35,10,25,16,10,30,11,33,17,10,6,0,16,9,20,13,10,9,10,10,4,10,10,6,10
3/22/2013 0:00,8,50,2,10,9,16,7,3,10,5,6,5,24,14,1,2,11,40,6,10,7,8,8,24,12,8,10,12,25,28,10,6,20,10,10,5,10,6,16,23,20,12,20,8,2,5,14,2,6,16,16,0,14,30,14,23,16,18,40,26,18,10,7,9,9,13,6,14,14,33,28,33,15,14,4,40,15,10,18,7,50,10,2,6,10,45,10,6,13,13,13,16,18,12,35,5,2,34,12,6,12,10,8,30,35,10,10,20,16,10,4,3,8,9,10,5,4,8,16,10,3,6,7,3,6,8,7,3,3,8,3,6,2,6,16,6,33,18,10,9,10,4,10,6,14,8,10,3,12,16,30,10,40,3,28,8,10,6,3,10,6,16,24,5,14,10,3,3,20,20,6,6,23,1,8,11,20,24,3,40,8,30,16,4,10,28,20,14,28,3,16,8,35,10,25,16,10,30,11,33,19,10,6,0,16,9,20,13,10,9,10,10,4,10,10,6,10
3/25/2013 0:00,8,80,2,35,9,20,7,3,10,5,6,5,15,14,1,2,11,80,6,20,7,8,8,2,12,8,10,12,30,40,40,6,80,15,15,5,35,20,20,24,80,12,40,8,12,5,20,2,6,20,16,0,25,30,14,24,18,30,40,28,30,16,7,10,9,14,6,8,6,34,20,34,60,10,4,50,60,15,18,7,100,30,2,6,20,100,4,6,14,13,15,16,18,25,50,5,2,50,12,6,12,10,8,60,80,10,10,35,25,10,4,3,8,9,16,26,4,8,16,10,3,5,3,3,40,8,7,3,3,8,3,6,2,6,16,6,34,40,10,26,30,4,10,30,25,8,10,3,12,16,30,25,70,3,50,8,20,30,3,10,25,16,50,5,14,10,3,3,80,20,10,6,24,8,8,11,20,35,3,70,40,80,16,4,10,25,20,16,20,3,16,8,33,30,100,16,10,100,15,34,16,10,6,0,20,9,20,14,10,9,10,10,4,40,10,6,10
3/26/2013 0:00,8,80,2,35,9,5,7,3,5,5,6,5,15,14,1,2,11,35,6,20,7,8,8,2,18,12,10,12,25,40,40,6,30,15,15,5,35,20,11,22,40,12,20,8,14,5,20,2,6,20,16,0,25,20,14,20,12,30,20,5,30,16,7,10,9,9,6,8,6,22,20,22,20,10,4,40,25,15,18,7,100,20,2,6,20,60,4,6,20,13,12,16,18,25,30,10,12,50,12,6,12,10,8,40,25,10,10,35,25,10,4,3,8,9,16,26,4,8,16,10,3,5,3,3,40,8,7,3,3,8,3,6,2,6,16,6,22,40,10,26,30,4,10,30,25,8,10,3,12,16,20,25,40,3,50,8,20,30,3,10,25,16,50,5,14,6,3,3,40,20,11,6,17,9,8,11,20,35,3,20,8,30,16,4,10,25,20,16,20,3,16,8,33,30,40,16,5,45,5,22,16,10,6,0,10,5,11,12,10,9,8,10,4,15,10,6,10
3/27/2013 0:00,8,70,2,11,9,5,7,3,5,5,6,5,23,10,1,2,14,35,10,10,7,3,12,2,16,14,8,10,25,23,10,10,30,10,14,3,10,5,11,22,40,8,20,8,16,5,6,2,16,20,10,0,16,20,10,20,12,16,20,5,10,18,3,10,9,9,6,8,6,22,13,22,20,10,4,40,25,10,18,8,100,20,2,8,20,60,4,6,20,15,12,10,18,10,50,5,5,40,12,6,10,14,8,40,25,13,10,13,10,8,4,3,8,4,18,28,4,8,16,10,3,5,3,3,13,8,7,13,3,16,3,6,2,8,16,6,22,6,10,28,10,4,10,6,13,8,10,3,12,16,20,14,40,3,33,6,10,13,3,10,16,14,33,5,10,6,3,3,40,20,11,8,17,1,8,15,20,10,3,20,8,40,16,6,10,10,16,18,8,3,16,8,34,10,40,16,5,45,5,22,18,12,6,0,10,5,11,12,7,9,8,10,4,15,5,6,10
3/28/2013 0:00,7,45,2,11,9,5,7,3,5,5,10,3,23,10,1,2,13,15,10,10,7,3,12,2,16,14,8,10,13,23,10,10,20,10,14,3,10,5,11,22,35,8,15,8,18,3,6,2,16,20,10,0,16,20,10,20,12,16,20,5,10,10,3,10,9,9,7,8,6,22,13,22,40,23,4,20,30,10,18,5,50,25,2,8,26,35,4,7,20,13,12,10,16,10,15,5,5,40,12,6,10,14,8,25,25,13,14,13,10,8,4,3,8,4,23,13,4,8,16,4,3,5,3,3,13,5,7,3,0,16,3,6,2,8,16,6,22,6,10,16,10,4,10,6,13,16,10,3,15,16,20,14,40,3,33,6,10,13,7,6,16,14,33,5,10,6,3,3,40,16,11,8,17,11,8,16,20,10,3,35,8,40,18,26,16,10,16,26,8,3,16,8,35,10,25,16,5,25,5,22,10,12,6,0,10,5,11,12,7,9,8,12,6,15,5,1,10
3/29/2013 0:00,20,62,9,91,42,40,85,22,48,45,65,22,59,36,49,81,68,85,5,84,41,16,32,73,5,81,81,52,34,93,90,23,69,22,24,96,17,90,67,0,69,19,34,83,28,47,85,72,64,35,44,23,28,83,40,89,93,50,60,5,41,75,25,8,4,71,84,97,41,13,30,87,93,20,63,88,87,56,100,100,6,19,9,28,41,3,49,54,68,2,69,96,90,74,73,1,12,18,23,5,95,60,79,88,46,83,80,82,94,49,84,63,95,86,1,43,14,47,63,36,28,89,1,73,14,26,70,80,95,48,73,42,10,45,41,82,84,42,71,39,45,90,84,13,1,77,3,53,72,72,36,74,28,32,91,26,82,81,71,22,78,23,75,27,6,87,37,27,89,4,42,64,20,94,29,60,34,62,69,54,56,40,9,13,63,10,72,9,21,92,95,16,24,69,64,20,26,33,1,85,58,3,80,4,45,85,33,2,39,12,23,89,87,96,37,56,4
4/1/2013 0:00,7,70,2,11,9,15,7,20,20,5,10,3,15,20,1,2,14,60,10,35,7,3,12,2,25,14,8,20,14,40,30,17,20,30,14,3,25,5,11,15,20,8,50,8,22,3,6,2,16,20,45,0,20,16,10,30,12,25,80,22,20,10,3,10,6,9,7,25,7,33,25,25,30,24,4,50,50,15,14,5,100,6,2,8,28,80,4,7,40,13,12,10,16,25,50,5,5,23,12,6,10,14,8,80,50,25,14,30,20,8,4,3,8,4,24,14,4,14,3,4,3,5,3,3,35,5,7,3,0,16,3,6,2,8,14,6,33,24,15,18,45,4,7,6,8,16,10,3,15,16,20,14,30,3,50,6,25,40,7,6,16,14,50,5,15,6,3,2,20,18,11,8,33,13,8,18,20,40,3,30,8,50,18,28,18,40,16,28,8,3,10,8,26,16,80,16,25,80,5,30,10,12,6,0,10,5,11,12,7,10,8,12,6,40,5,1,15
4/2/2013 0:00,9,90,12,11,9,15,7,20,20,5,10,3,15,20,21,12,11,35,10,35,7,3,12,2,25,14,8,20,15,40,30,17,25,30,14,3,25,5,11,15,20,8,20,8,24,3,6,2,16,20,45,0,20,16,10,30,12,25,12,22,20,40,3,15,6,9,9,25,7,33,25,25,40,20,4,40,20,15,14,5,90,6,2,8,16,50,6,9,20,13,12,10,16,25,15,5,5,24,12,6,10,14,8,30,25,25,14,30,20,8,4,3,8,4,20,15,4,14,3,4,6,10,3,3,35,5,7,3,0,16,3,6,2,8,14,6,33,6,15,20,45,4,7,6,8,16,10,10,15,16,20,14,20,3,50,6,25,40,7,6,16,14,50,5,15,10,3,2,20,20,11,8,33,14,8,20,20,40,3,40,10,30,18,17,7,40,16,20,8,3,10,5,26,16,25,16,25,45,5,30,7,12,6,0,10,5,11,12,7,10,8,12,6,15,5,1,15
4/3/2013 0:00,10,80,7,11,9,15,7,20,20,5,10,3,26,15,1,8,11,35,14,23,20,3,12,2,20,13,8,20,15,35,20,17,25,20,14,3,6,5,11,15,20,10,20,8,26,3,10,2,14,20,30,0,16,16,30,30,12,10,12,22,26,10,3,15,6,9,2,40,7,34,12,22,40,20,4,40,20,26,14,5,33,6,2,8,16,60,15,5,20,13,12,10,16,10,15,5,5,26,12,8,12,16,8,30,25,13,14,23,12,8,4,6,8,4,20,15,4,14,3,4,2,4,3,3,10,5,7,3,0,8,8,16,2,14,14,6,34,36,20,20,20,3,7,35,8,16,10,10,15,16,20,15,20,10,33,8,10,10,7,6,16,16,33,5,33,20,3,2,20,20,14,8,34,1,8,20,20,23,3,40,10,40,18,17,7,26,13,20,26,3,10,5,28,16,25,16,8,45,17,30,7,7,6,0,10,17,14,12,7,10,8,12,6,15,5,1,30
4/4/2013 0:00,10,40,7,11,9,15,10,20,20,5,10,3,26,15,1,8,11,30,14,23,20,3,18,2,20,13,8,20,40,35,20,19,40,20,16,3,6,5,13,15,35,10,30,10,28,3,15,2,14,20,30,0,16,16,30,26,16,10,12,24,26,10,3,15,6,9,2,40,9,33,12,22,15,20,4,20,15,26,14,5,66,6,2,8,18,35,15,5,20,15,16,10,12,10,40,5,5,26,12,8,12,16,10,15,15,13,8,23,12,8,4,6,8,4,20,15,4,14,3,4,2,4,3,3,10,5,7,3,0,8,8,16,2,14,14,6,30,6,20,20,20,3,7,35,8,16,10,10,15,20,20,15,40,10,33,8,10,10,7,10,16,16,33,5,33,20,3,2,20,20,16,8,11,16,6,20,20,23,3,30,10,15,18,17,7,26,13,20,26,3,10,5,25,16,26,20,8,35,17,30,7,7,6,0,10,17,11,14,7,10,8,16,6,20,5,1,30
4/5/2013 0:00,10,40,7,13,6,15,10,3,13,5,5,3,28,30,1,8,11,30,14,24,20,3,90,2,40,14,8,80,40,70,20,70,40,20,100,3,6,5,40,15,35,10,30,5,2,3,15,2,14,13,30,0,16,16,30,26,35,10,14,30,28,10,3,15,7,9,2,80,30,33,12,22,15,20,4,20,15,28,18,10,34,6,2,14,50,35,30,5,20,80,13,10,12,10,40,5,5,28,14,8,12,16,10,15,15,14,8,24,12,8,4,6,16,4,20,15,8,14,3,4,2,4,3,3,10,2,4,3,0,8,8,16,2,14,10,6,30,6,20,60,40,3,7,70,8,16,10,10,15,25,13,30,40,10,34,8,10,10,7,40,16,18,34,12,34,20,3,2,20,20,16,8,11,1,6,20,20,24,3,30,10,15,18,19,9,28,14,20,28,3,10,5,25,16,26,20,8,35,17,30,9,7,6,0,30,17,11,11,7,8,8,16,6,20,5,1,30
4/8/2013 0:00,10,80,7,25,6,15,10,3,13,5,5,3,40,50,1,8,11,80,14,50,20,3,15,2,45,20,8,15,40,50,20,6,60,35,25,3,6,20,40,15,50,10,30,5,32,3,15,2,14,13,50,0,16,20,25,28,35,25,80,30,35,20,3,15,7,9,2,30,25,34,12,24,70,10,4,70,70,50,18,13,100,30,2,6,20,90,35,5,40,23,13,10,12,35,50,5,5,50,14,8,12,16,10,80,80,40,8,18,12,8,4,6,16,4,20,23,8,14,3,4,2,4,8,3,40,2,4,3,0,8,8,16,2,14,10,6,30,54,20,33,35,3,7,50,20,16,10,10,15,25,13,20,80,10,50,8,10,40,7,15,16,15,50,12,20,20,3,2,80,30,18,8,11,18,6,20,20,40,3,30,10,80,18,23,23,40,40,23,25,3,10,5,60,15,28,20,8,80,19,30,80,7,6,0,30,19,11,11,7,8,8,16,6,70,5,1,15
4/9/2013 0:00,10,80,7,25,6,7,4,3,13,5,5,3,40,50,1,8,11,25,14,50,20,3,15,2,45,20,8,15,15,50,20,6,40,35,25,3,6,20,7,10,14,10,20,5,34,3,15,2,14,13,50,0,16,22,25,20,10,25,20,10,35,20,3,15,7,10,2,30,25,25,12,25,35,10,4,40,15,50,18,13,100,30,2,6,20,70,35,5,15,23,13,10,12,35,30,5,5,50,14,8,12,16,10,20,35,40,8,18,12,8,4,6,16,4,20,23,8,14,3,4,2,4,8,3,40,2,4,3,0,8,8,16,2,14,10,6,20,6,12,33,35,3,7,50,20,16,10,10,15,25,13,20,20,10,50,8,10,40,7,15,16,15,50,12,20,17,3,2,40,30,7,8,11,19,6,20,20,40,3,50,10,40,18,23,23,40,40,23,25,3,10,5,40,15,15,20,8,40,4,25,7,7,6,0,10,9,11,11,7,8,10,16,6,20,5,1,15
4/10/2013 0:00,10,60,7,20,6,7,4,3,13,5,5,3,23,16,1,8,14,25,10,16,20,8,8,2,16,10,12,16,15,16,14,6,40,10,12,3,16,14,7,10,14,12,20,5,36,3,13,2,16,13,72,0,16,22,10,20,10,13,20,10,20,20,3,15,7,10,2,10,10,25,16,25,35,10,4,40,15,10,18,14,100,30,2,6,20,30,10,5,15,24,13,16,12,13,40,8,7,50,14,8,16,16,10,20,35,16,8,18,10,6,8,8,16,8,20,24,8,14,3,4,2,4,8,3,16,2,4,3,0,8,8,16,1,12,10,6,20,6,12,34,16,3,7,10,23,16,10,10,15,25,13,14,20,7,26,8,16,10,7,15,16,20,26,12,16,17,3,2,40,30,7,8,11,1,6,20,20,23,3,50,10,60,18,24,24,16,13,24,20,3,10,5,40,10,15,20,8,40,4,25,7,7,6,0,10,9,11,11,8,8,10,16,6,20,3,1,10
4/11/2013 0:00,6,45,7,20,6,7,4,3,13,5,5,7,23,16,1,8,26,40,10,16,20,8,8,2,16,10,12,16,15,16,14,6,40,10,12,3,16,14,7,10,14,12,25,5,38,3,13,2,16,13,72,0,16,22,10,20,10,13,40,10,20,8,3,15,7,10,2,10,10,25,16,25,35,33,4,40,40,10,18,33,2,15,2,6,33,50,10,4,20,23,13,16,16,13,40,8,7,50,14,8,16,16,10,20,20,16,8,18,10,6,8,8,16,8,33,26,8,14,3,4,2,4,8,3,16,2,4,3,0,8,8,16,1,12,10,3,20,6,12,26,16,3,7,10,23,16,8,4,6,6,13,14,30,7,26,8,16,10,4,15,16,20,26,12,16,17,3,2,40,15,7,8,11,1,6,23,20,23,3,20,10,40,18,30,4,16,13,26,20,3,10,5,25,10,30,16,8,40,4,25,7,7,6,0,10,9,11,11,8,8,10,12,2,25,3,1,10
4/12/2013 0:00,6,45,7,20,3,7,4,3,15,5,5,7,24,16,1,8,26,40,10,18,20,8,8,2,18,10,12,16,15,18,14,6,40,10,12,3,18,14,9,10,14,12,25,5,2,3,14,2,16,15,72,0,18,24,10,20,10,14,40,10,20,8,3,15,7,10,2,10,10,25,16,25,35,33,8,40,40,10,16,33,2,15,2,6,33,50,10,4,20,23,15,16,16,14,40,8,7,60,12,8,18,16,10,20,20,16,8,18,10,6,8,8,16,8,33,26,8,14,3,4,2,4,8,3,16,2,4,3,0,8,8,16,1,12,14,3,20,6,14,26,18,3,8,10,24,16,8,4,6,6,15,14,30,7,28,8,18,10,4,15,18,20,28,8,16,19,3,2,40,15,7,8,14,19,6,23,20,24,3,20,10,40,18,30,4,18,14,26,20,3,14,5,25,10,30,16,14,40,4,25,9,7,6,0,10,9,14,15,8,8,10,12,2,25,3,1,10
4/15/2013 0:00,6,60,7,30,3,7,4,3,10,5,5,7,35,16,1,8,28,60,10,50,20,8,8,2,25,10,12,16,40,40,14,25,50,25,12,3,15,14,13,15,70,12,50,5,42,3,40,2,16,16,72,0,15,12,14,16,10,25,80,10,50,8,3,15,7,10,2,40,40,16,16,23,70,34,8,80,30,40,16,34,6,50,2,35,34,100,40,4,80,24,8,16,16,8,30,8,7,50,12,8,30,16,10,80,90,16,8,50,40,6,8,8,16,8,34,28,8,14,3,4,2,4,10,3,16,2,4,3,0,8,8,16,1,12,14,3,16,6,15,28,20,3,8,50,40,16,8,4,6,6,12,14,70,7,50,8,35,40,4,15,35,20,50,8,16,16,3,2,70,23,7,8,16,30,6,24,20,45,3,80,10,80,18,30,4,40,40,28,20,3,14,5,30,40,80,16,10,90,4,16,70,7,6,0,10,9,10,10,8,8,10,12,2,30,3,1,15
4/16/2013 0:00,6,80,7,30,3,7,4,3,10,5,5,7,35,16,1,8,8,30,10,50,20,8,8,8,25,10,12,16,17,40,14,25,25,25,12,3,15,14,13,15,84,12,20,5,44,3,40,2,16,16,72,0,15,12,14,16,10,25,25,10,50,8,3,10,7,10,2,40,40,16,16,23,25,7,8,25,40,40,16,7,8,20,2,35,10,40,40,4,10,8,8,16,16,8,30,8,7,50,12,8,30,16,10,20,40,16,8,50,40,6,8,8,16,8,20,7,8,14,3,4,2,4,7,3,16,2,4,3,0,8,8,16,1,12,14,3,16,16,15,20,20,3,8,50,40,16,8,4,6,6,12,14,30,7,50,8,35,40,4,7,35,20,50,8,16,16,3,8,40,23,7,8,16,40,6,15,20,45,13,15,8,30,18,11,4,40,40,17,20,3,14,5,30,40,40,16,10,40,4,16,15,7,6,0,10,9,10,10,8,8,10,12,2,40,3,1,15
4/17/2013 0:00,42,32,84,21,70,60,9,21,7,31,28,51,5,22,89,45,69,35,64,30,97,90,73,9,5,79,29,72,82,30,6,13,9,36,5,19,89,92,29,27,73,59,83,98,93,13,80,97,90,72,89,64,97,47,0,70,90,98,0,78,98,28,60,64,35,72,78,46,41,55,32,4,31,68,39,94,43,38,92,34,59,91,77,83,40,52,48,76,60,62,62,32,23,99,44,74,25,77,36,43,80,16,42,74,47,22,8,99,22,46,12,89,18,54,77,84,37,56,25,52,76,60,71,46,1,94,100,19,34,72,25,1,5,77,58,64,63,11,13,15,80,92,73,5,63,87,97,86,24,38,5,2,81,65,27,16,32,77,52,87,97,15,16,46,33,69,62,49,44,78,15,27,43,61,62,52,66,63,56,80,62,88,29,90,89,97,49,41,33,48,68,25,80,22,61,79,67,46,97,23,22,61,38,36,50,70,32,61,0,70,91,7,69,81,24,100,5
4/18/2013 0:00,6,30,3,14,3,30,26,26,7,6,6,7,23,14,1,4,8,40,6,10,20,8,14,5,26,16,12,14,17,23,10,10,25,16,16,3,10,5,13,15,33,6,30,5,48,2,6,10,10,26,10,0,20,14,14,26,23,13,30,26,20,8,3,10,7,10,2,14,14,33,16,33,25,7,8,40,15,12,16,7,12,20,2,6,10,40,14,4,10,8,8,8,16,8,15,9,7,33,12,6,14,8,10,20,40,13,8,33,23,16,8,7,16,8,20,7,8,14,8,12,3,5,7,3,26,2,4,3,0,5,8,8,1,10,14,3,16,10,15,20,23,5,8,10,16,6,8,4,10,14,14,6,30,7,26,6,20,13,4,7,13,14,26,8,10,16,2,3,40,23,33,16,16,40,8,15,20,26,8,45,8,35,16,11,4,10,8,17,12,3,14,5,40,20,15,16,30,50,6,33,20,10,3,0,20,9,26,26,14,8,10,10,2,15,3,15,13
4/19/2013 0:00,6,30,3,14,3,30,26,26,7,6,6,7,24,14,1,4,8,40,6,10,20,8,14,5,28,16,12,14,19,24,10,10,25,18,18,3,10,5,13,10,33,6,30,5,2,2,6,15,10,26,10,0,20,35,14,26,23,14,30,26,20,12,3,10,12,13,2,14,14,33,16,33,25,9,6,40,15,12,18,9,2,20,2,6,10,40,14,4,10,8,8,8,16,8,15,9,7,34,12,6,14,8,10,20,40,14,8,34,24,16,8,7,16,8,20,9,14,18,4,12,3,5,7,3,28,2,6,3,0,5,8,8,1,10,16,3,16,10,30,20,24,5,4,10,18,6,12,6,10,14,50,6,30,7,28,6,20,14,4,9,14,14,28,10,10,16,2,3,40,23,33,16,16,40,8,15,20,28,8,45,8,35,16,11,6,10,8,19,12,3,14,5,40,20,15,16,30,50,6,33,20,10,3,0,20,9,26,26,14,10,5,10,2,15,9,7,14
4/22/2013 0:00,83,63,67,9,10,20,93,89,15,28,13,49,60,34,12,95,28,48,16,61,13,72,88,26,90,97,62,24,77,67,0,41,73,19,2,22,5,7,43,52,7,92,15,65,24,18,13,14,15,7,66,75,10,90,86,50,82,40,27,79,31,54,48,10,23,30,4,73,78,75,4,38,63,35,25,67,46,41,9,52,32,6,70,3,25,29,9,16,69,60,70,95,22,84,13,53,65,43,13,64,87,39,100,44,74,91,100,27,4,32,72,14,6,100,38,4,95,40,8,83,53,30,36,2,31,83,12,100,47,99,73,81,60,87,79,10,66,90,18,38,97,40,13,76,97,72,13,53,55,76,48,87,75,37,19,88,1,53,58,20,53,36,83,28,5,21,51,90,16,43,77,72,31,100,48,66,19,69,95,40,48,13,31,31,31,19,91,67,43,99,52,71,2,90,27,33,69,33,31,90,52,97,45,86,13,21,24,97,59,30,52,67,24,22,15,57,74
4/23/2013 0:00,19,89,73,37,55,74,52,99,97,42,79,57,34,60,0,59,11,14,20,18,80,67,50,48,55,90,59,98,9,35,84,84,87,46,64,52,68,1,15,26,100,18,78,83,95,15,3,10,40,14,87,26,50,77,78,81,36,68,27,52,89,15,34,65,3,66,16,19,91,65,3,60,6,23,64,13,22,34,46,80,9,80,96,80,32,72,72,51,72,19,88,17,58,22,61,66,64,84,57,68,75,86,75,26,64,44,75,21,70,12,8,18,74,29,29,32,97,4,49,41,74,12,12,34,57,10,49,39,1,1,0,32,58,47,11,57,11,65,34,57,71,42,88,88,62,2,98,59,37,26,67,92,62,62,60,95,4,34,85,8,27,18,39,3,3,97,48,34,3,49,73,55,82,4,12,0,35,74,63,14,45,42,30,50,79,1,12,52,34,66,16,91,10,80,32,65,59,9,52,17,5,31,40,34,8,10,1,2,20,45,25,71,64,19,34,16,46
4/24/2013 0:00,6,40,3,10,3,7,12,5,7,6,6,7,30,16,1,4,12,14,16,16,20,6,14,5,16,14,6,6,20,26,14,10,14,26,20,4,10,5,7,10,15,20,25,4,56,2,20,15,14,7,16,0,13,11,12,7,8,13,20,10,20,16,2,8,12,13,2,13,14,17,16,8,25,10,6,25,12,10,18,20,20,7,2,14,10,80,6,4,28,12,8,8,16,10,23,9,7,50,12,6,20,16,10,15,35,16,8,20,10,10,5,7,16,8,18,10,14,18,4,12,3,5,7,3,10,4,6,3,0,5,8,8,1,14,16,3,17,23,7,24,10,5,4,10,14,6,16,5,10,14,8,14,25,6,26,16,16,13,4,14,30,20,26,10,20,8,2,3,20,15,14,16,10,15,8,18,20,26,8,34,8,40,16,14,13,23,10,18,12,3,14,13,20,10,25,16,8,40,6,10,15,14,3,0,15,8,10,7,12,10,5,10,2,15,6,9,14
4/25/2013 0:00,7,50,3,10,3,7,12,5,7,12,12,7,30,16,1,4,25,26,16,16,20,6,14,5,16,14,6,6,15,26,14,10,15,26,20,4,10,5,7,10,35,20,20,4,58,2,20,14,14,7,16,0,13,11,12,7,8,13,35,10,20,16,2,23,12,13,2,13,14,17,16,8,30,26,6,20,12,10,18,23,22,7,12,14,17,40,6,10,15,17,8,8,16,10,23,9,7,50,12,6,20,16,16,40,35,16,8,20,10,10,5,7,16,8,30,30,14,18,4,12,3,5,7,3,10,12,6,5,0,5,8,8,1,14,16,6,17,23,7,25,10,5,4,10,14,16,16,5,14,10,8,14,25,6,26,16,16,13,4,14,30,20,26,10,20,8,2,3,40,25,14,16,10,35,7,10,20,26,8,20,8,40,16,30,13,23,10,30,12,4,14,13,25,10,25,16,8,45,6,10,30,14,3,0,15,8,10,7,12,10,5,16,2,20,6,6,14
4/26/2013 0:00,7,50,3,10,20,9,12,5,8,12,12,7,30,16,1,4,25,26,16,16,20,6,14,5,18,14,6,6,15,28,14,10,15,28,20,4,10,5,9,10,35,20,20,4,2,2,20,14,14,9,18,0,14,11,12,9,8,14,35,10,20,16,2,23,5,15,2,14,14,19,16,8,30,26,6,20,14,10,17,23,2,9,9,14,17,40,6,10,15,17,8,8,16,10,24,9,7,33,17,6,20,16,16,40,35,16,8,20,10,10,5,7,8,8,30,30,15,17,12,12,3,5,7,3,10,12,8,5,0,5,8,8,1,14,17,6,19,24,9,25,10,5,4,10,14,16,16,5,14,10,8,14,25,6,28,16,18,14,4,14,30,20,28,10,20,8,2,9,40,25,14,16,10,35,7,10,25,28,8,20,8,40,16,30,13,24,10,30,12,4,15,13,25,10,25,16,8,45,6,10,30,14,3,0,15,8,10,9,12,4,5,16,2,20,6,6,14
4/29/2013 0:00,7,100,3,40,20,16,12,5,15,12,12,7,40,16,1,4,25,28,16,16,20,6,14,5,45,14,6,6,45,45,14,25,80,40,30,4,10,7,16,16,20,20,90,4,62,2,20,14,14,10,25,0,15,11,12,16,8,20,70,16,50,20,2,24,5,13,2,35,14,20,16,8,80,28,6,80,90,25,17,24,26,80,9,14,17,100,6,10,90,17,16,8,16,40,30,9,7,33,17,6,20,16,16,70,80,20,8,35,25,10,5,7,8,8,30,30,15,17,12,12,3,5,7,3,40,12,8,5,0,5,8,8,1,14,17,6,10,40,10,25,20,5,4,15,30,16,20,5,14,10,8,14,40,6,50,16,15,20,4,14,40,20,50,10,40,8,2,1,80,50,14,16,10,60,7,10,25,45,8,50,8,80,16,30,15,25,30,30,12,4,15,15,80,15,90,16,8,100,6,10,40,14,3,0,16,8,10,13,12,4,15,16,2,80,6,6,14
